emotion,prompt
surprise,"masterpiece, best quality, realistic photo of one young middle eastern woman wearing a high-tech VR head-mounted display, head-mounted display covering both eyes, mouth and chin clearly visible, astonished look, gasping open mouth, hands raised near face, upper body portrait, facing camera, bright high-key lighting, blurred tech lab background, high resolution, fine skin detail"
surprise,"masterpiece, photorealistic, studio portrait of one elderly man wearing a high-tech VR head-mounted display, eyes fully occluded by the VR visor, expressive lower face visible, sudden shock, sharply inhaling open mouth, close-up portrait, front view, neon ambient lighting, white seamless backdrop, high resolution, fine skin detail"
surprise,"masterpiece, photorealistic, studio portrait of one elderly indian woman wearing a sleek black VR headset, eyes fully occluded by the VR visor, expressive lower face visible, gasping in wonder, round open mouth, upper body portrait, facing camera, studio lighting, futuristic interior background, crisp details, professional photography"
surprise,"masterpiece, best quality, realistic photo of one young woman wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, stunned look, parted lips frozen open, close-up portrait, front view, natural window light, clean neutral background, high resolution, fine skin detail"
surprise,"masterpiece, photorealistic, studio portrait of one elderly african woman wearing a wireless VR headset with head strap, head-mounted display covering both eyes, mouth and chin clearly visible, jaw-dropping amazement, leaning back slightly, close-up face shot, symmetrical composition, cinematic lighting, soft gradient background, sharp focus, high detail, 8k"
surprise,"masterpiece, photorealistic, studio portrait of one middle-aged african woman wearing a wireless VR headset with head strap, head-mounted display covering both eyes, mouth and chin clearly visible, shocked expression, jaw dropped wide, head-and-shoulders shot, eye-level camera, softbox lighting, blurred living room background, sharp focus, high detail, 8k"
surprise,"masterpiece, best quality, realistic photo of one young middle eastern man wearing a glossy white VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, shocked expression, jaw dropped wide, tight portrait framing, frontal angle, rim lighting, cyberpunk neon background with bokeh, sharp focus, detailed skin texture"
surprise,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young east asian man wearing a matte black VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, surprised expression, wide open mouth, dropped jaw, head-and-shoulders shot, eye-level camera, cool blue tech lighting, clean neutral background, sharp focus, detailed skin texture"
surprise,"masterpiece, best quality, realistic photo of one elderly hispanic woman wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, gasping in wonder, round open mouth, tight portrait framing, frontal angle, neon ambient lighting, black seamless background, high resolution, fine skin detail"
surprise,"best quality, highly detailed, professional portrait photo of one middle-aged hispanic man wearing a modern white VR headset, eyes fully occluded by the VR visor, expressive lower face visible, sudden shock, sharply inhaling open mouth, close-up face shot, symmetrical composition, neon ambient lighting, minimalist office background, high resolution, fine skin detail"
surprise,"best quality, highly detailed, professional portrait photo of one teenage woman wearing a modern white VR headset, VR goggles covering the eyes, visible mouth and chin, startled expression, sudden open-mouth gasp, close-up portrait, front view, neon ambient lighting, soft gradient background, crisp details, professional photography"
surprise,"best quality, highly detailed, professional portrait photo of one teenage hispanic man wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, surprised expression, wide open mouth, dropped jaw, upper body portrait, facing camera, neon ambient lighting, blurred tech lab background, high resolution, fine skin detail"
surprise,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one middle-aged indian man wearing a futuristic silver VR headset, eyes fully occluded by the VR visor, expressive lower face visible, jaw-dropping amazement, leaning back slightly, slight three-quarter view portrait, moody low-key lighting, blurred living room background, crisp details, professional photography"
surprise,"best quality, highly detailed, professional portrait photo of one teenage asian man wearing a matte black VR goggles, upper half of face hidden behind the VR headset, jaw and lips clearly visible, wide-mouthed disbelief, tilted head, tight portrait framing, frontal angle, cinematic lighting, blurred tech lab background, high resolution, fine skin detail"
surprise,"masterpiece, photorealistic, studio portrait of one teenage hispanic woman wearing a modern white VR headset, eyes fully occluded by the VR visor, expressive lower face visible, wide-mouthed disbelief, tilted head, close-up portrait, front view, bright high-key lighting, futuristic interior background, ultra detailed, realistic skin pores"
surprise,"best quality, highly detailed, professional portrait photo of one teenage african man wearing a glossy white VR goggles, VR goggles covering the eyes, visible mouth and chin, overwhelmed astonishment, mouth agape, close-up face shot, symmetrical composition, neon ambient lighting, white seamless backdrop, crisp details, professional photography"
